record	pos	dA	dC	dG	dT	max_abs	argmax
chr1:200000-200150(-)	1139	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1140	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1141	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1142	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1143	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1144	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1145	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1146	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1147	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1148	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1149	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1150	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1151	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1152	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1153	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1154	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1155	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1156	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1157	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1158	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1159	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1160	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1161	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1162	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1163	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1164	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1165	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1166	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1167	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1168	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1169	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1170	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1171	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1172	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1173	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1174	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1175	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1176	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1177	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1178	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1179	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1180	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1181	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1182	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1183	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1184	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1185	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1186	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1187	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1188	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1189	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1190	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1191	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1192	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1193	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1194	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1195	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1196	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1197	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1198	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1199	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1200	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1201	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1202	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1203	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1204	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1205	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1206	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1207	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1208	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1209	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1210	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1211	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1212	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1213	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1214	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1215	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1216	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1217	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1218	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1219	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1220	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1221	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1222	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1223	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1224	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1225	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1226	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1227	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1228	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1229	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1230	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1231	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1232	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1233	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1234	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1235	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1236	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1237	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1238	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1239	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1240	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1241	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1242	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1243	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1244	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1245	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1246	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1247	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1248	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1249	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1250	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1251	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1252	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1253	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1254	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1255	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1256	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1257	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1258	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1259	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1260	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1261	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1262	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1263	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1264	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1265	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1266	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1267	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1268	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1269	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1270	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1271	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1272	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1273	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1274	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1275	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1276	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1277	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1278	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1279	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1280	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1281	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1282	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1283	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1284	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1285	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1286	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1287	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1288	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1289	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1290	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1291	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1292	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1293	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1294	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1295	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1296	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1297	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1298	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1299	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1300	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1301	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1302	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1303	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1304	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1305	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1306	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1307	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1308	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1309	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1310	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1311	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1312	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1313	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1314	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1315	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1316	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1317	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1318	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1319	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1320	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1321	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1322	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1323	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1324	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1325	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1326	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1327	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1328	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1329	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1330	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1331	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1332	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1333	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1334	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1335	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1336	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1337	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1338	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1339	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1340	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1341	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1342	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1343	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1344	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1345	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1346	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1347	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1348	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1349	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1350	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1351	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1352	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1353	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1354	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1355	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1356	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1357	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1358	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1359	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1360	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1361	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1362	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1363	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1364	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1365	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1366	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1367	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1368	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1369	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1370	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1371	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1372	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1373	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1374	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1375	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1376	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1377	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1378	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1379	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1380	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1381	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1382	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1383	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1384	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1385	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1386	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1387	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1388	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1389	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1390	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1391	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1392	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1393	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1394	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1395	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1396	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1397	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1398	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1399	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1400	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1401	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1402	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1403	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1404	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1405	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1406	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1407	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1408	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1409	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1410	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1411	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1412	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1413	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1414	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1415	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1416	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1417	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1418	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1419	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1420	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1421	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1422	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1423	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1424	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1425	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1426	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1427	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1428	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1429	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1430	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1431	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1432	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1433	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1434	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1435	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1436	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1437	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1438	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1439	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1440	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1441	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1442	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1443	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1444	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1445	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1446	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1447	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1448	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1449	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1450	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1451	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1452	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1453	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1454	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	1455	0.000000	0.000012	-0.000004	0.000046	0.000046	T
